,x,y,z,pressure,altitude,HR,variance_x,variance_y,variance_z,label,slope
506,-0.983642578,0.250854492,-0.013305664,990.362168,192.3236147,120,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
507,-0.986816406,0.250854492,-0.011474609,990.362168,192.3236147,120,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
508,-0.986816406,0.250854492,-0.011474609,990.378199,192.1876548,120,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
509,-0.979003906,0.248901367,-0.002197266,990.378199,192.1876548,120,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
510,-0.979003906,0.248901367,-0.002197266,990.3879246,192.1051717,120,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
511,-0.979492188,0.254150391,0.013549805,990.3879246,192.1051717,120,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
512,-0.980712891,0.250366211,0.014770508,990.3879246,192.1051717,120,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
513,-0.980712891,0.250366211,0.014770508,990.396762,192.0302225,120,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
514,-0.980712891,0.250366211,0.014770508,990.396762,192.0302225,120,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
515,-0.993896484,0.214233398,0.030883789,990.396762,192.0302225,120,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
516,-1.006225586,0.202514648,0.023803711,990.396762,192.0302225,120,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
517,-1.006225586,0.202514648,0.023803711,990.4137634,191.8860359,120,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
518,-1.0234375,0.243041992,-0.019042969,990.4137634,191.8860359,120,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
519,-1.0234375,0.243041992,-0.019042969,990.4447285,191.6234315,120,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
520,-1.048095703,0.253417969,-0.0234375,990.4447285,191.6234315,120,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
521,-1.003417969,0.239624023,-0.009887695,990.4447285,191.6234315,120,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
522,-1.003417969,0.239624023,-0.009887695,990.4821022,191.3064858,120,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
523,-0.914794922,0.226928711,-0.015991211,990.4821022,191.3064858,120,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
524,-0.914794922,0.226928711,-0.015991211,990.5675271,190.5820813,120,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
525,-0.899414063,0.273071289,-0.041870117,990.5675271,190.5820813,120,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
526,-0.938232422,0.371704102,-0.100830078,990.5675271,190.5820813,120,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
527,-0.938232422,0.371704102,-0.100830078,990.9349655,187.466776,120,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
528,-0.945922852,0.508422852,-0.072021484,990.9349655,187.466776,120,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
529,-0.945922852,0.508422852,-0.072021484,991.1884846,185.317874,120,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
530,-0.848266602,0.412719727,0.049804688,991.1884846,185.317874,120,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
531,-0.762207031,0.275390625,0.122192383,991.1884846,185.317874,120,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
532,-0.762207031,0.275390625,0.122192383,991.6881916,181.0835146,120,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
533,-0.762207031,0.275390625,0.122192383,991.6881916,181.0835146,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
534,-0.77722168,0.439453125,0.17175293,991.6881916,181.0835146,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
535,-0.77722168,0.439453125,0.17175293,991.0659464,186.3564887,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
536,-0.816650391,0.535888672,0.236450195,991.0659464,186.3564887,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
537,-0.885986328,0.495361328,0.223876953,991.0659464,186.3564887,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
538,-0.885986328,0.495361328,0.223876953,990.535248,190.8558027,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
539,-0.916381836,0.462890625,0.229492188,990.535248,190.8558027,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
540,-0.907592773,0.434204102,0.264404297,990.535248,190.8558027,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
541,-0.907592773,0.434204102,0.264404297,990.4213576,191.8216313,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
542,-0.903442383,0.417602539,0.267211914,990.4213576,191.8216313,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
543,-0.903442383,0.417602539,0.267211914,990.2213701,193.51781,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
544,-0.887939453,0.416259766,0.271606445,990.2213701,193.51781,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
545,-0.883911133,0.416625977,0.262207031,990.2213701,193.51781,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
546,-0.883911133,0.416625977,0.262207031,990.1810171,193.8600945,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
547,-0.880859375,0.420898438,0.2734375,990.1810171,193.8600945,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
548,-0.880859375,0.420898438,0.2734375,990.2990683,192.8587863,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
549,-0.87121582,0.425048828,0.286010742,990.2990683,192.8587863,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
550,-0.868774414,0.42175293,0.290771484,990.2990683,192.8587863,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
551,-0.868774414,0.42175293,0.290771484,990.3768414,192.1991681,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
552,-0.868774414,0.42175293,0.290771484,990.3768414,192.1991681,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
553,-0.86340332,0.416137695,0.29309082,990.3768414,192.1991681,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
554,-0.86340332,0.416137695,0.29309082,990.4400069,191.6634735,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
555,-0.869262695,0.42175293,0.300415039,990.4400069,191.6634735,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
556,-0.884521484,0.417114258,0.302734375,990.4400069,191.6634735,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
557,-0.884521484,0.417114258,0.302734375,990.4764699,191.3542495,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
558,-0.890625,0.412841797,0.30065918,990.4764699,191.3542495,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
559,-0.890625,0.412841797,0.30065918,990.467392,191.4312335,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
560,-0.902832031,0.446289063,0.341430664,990.467392,191.4312335,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
561,-0.910644531,0.469238281,0.359375,990.467392,191.4312335,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
562,-0.910644531,0.469238281,0.359375,990.4582772,191.5085308,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
563,-0.899658203,0.449707031,0.324951172,990.4582772,191.5085308,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
564,-0.885131836,0.432128906,0.306884766,990.4582772,191.5085308,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
565,-0.885131836,0.432128906,0.306884766,990.4769543,191.3501421,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
566,-0.876220703,0.426147461,0.299438477,990.4769543,191.3501421,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
567,-0.876220703,0.426147461,0.299438477,990.5116418,191.0559838,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
568,-0.875244141,0.424316406,0.293945313,990.5116418,191.0559838,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
569,-0.87902832,0.42565918,0.292480469,990.5116418,191.0559838,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
570,-0.87902832,0.42565918,0.292480469,990.5319391,190.8838625,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
571,-0.884887695,0.426269531,0.294799805,990.5319391,190.8838625,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
572,-0.884887695,0.426269531,0.294799805,990.548057,190.7471843,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
573,-0.84387207,0.479614258,0.354370117,990.548057,190.7471843,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
574,-0.84387207,0.479614258,0.354370117,990.548057,190.7471843,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
575,-0.820678711,0.505615234,0.383178711,990.548057,190.7471843,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
576,-0.820678711,0.505615234,0.383178711,990.5738695,190.5283003,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
577,-0.847290039,0.461425781,0.337158203,990.5738695,190.5283003,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
578,-0.847290039,0.461425781,0.337158203,990.5934546,190.3622259,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
579,-0.861816406,0.438720703,0.316772461,990.5934546,190.3622259,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
580,-0.869628906,0.430297852,0.305175781,990.5934546,190.3622259,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
581,-0.869628906,0.430297852,0.305175781,990.6127145,190.1989125,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
582,-0.875366211,0.427368164,0.297607422,990.6127145,190.1989125,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
583,-0.875366211,0.427368164,0.297607422,990.6314185,190.0403152,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
584,-0.87902832,0.422851563,0.294189453,990.6314185,190.0403152,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
585,-0.877563477,0.42175293,0.287353516,990.6314185,190.0403152,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
586,-0.877563477,0.42175293,0.287353516,990.6447715,189.927092,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
587,-0.91027832,0.38684082,0.224731445,990.6447715,189.927092,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
588,-0.926513672,0.370605469,0.199707031,990.6447715,189.927092,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
589,-0.926513672,0.370605469,0.199707031,990.6589375,189.8069764,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
590,-0.906005859,0.397460938,0.254760742,990.6589375,189.8069764,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
591,-0.906005859,0.397460938,0.254760742,990.6794299,189.6332213,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
592,-0.890258789,0.407836914,0.280395508,990.6794299,189.6332213,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
593,-0.881835938,0.418945313,0.28503418,990.6794299,189.6332213,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
594,-0.881835938,0.418945313,0.28503418,990.6951262,189.5001344,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
595,-0.881835938,0.418945313,0.28503418,990.6951262,189.5001344,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
596,-0.882080078,0.425170898,0.290405273,990.6951262,189.5001344,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
597,-0.882080078,0.425170898,0.290405273,990.7066454,189.4024648,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
598,-0.883178711,0.424926758,0.289672852,990.7066454,189.4024648,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
599,-0.880615234,0.427978516,0.292602539,990.7066454,189.4024648,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
600,-0.880615234,0.427978516,0.292602539,990.7220993,189.2714359,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
601,-0.879394531,0.427246094,0.300170898,990.7220993,189.2714359,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
602,-0.879394531,0.427246094,0.300170898,990.7356832,189.156264,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
603,-0.869506836,0.460327148,0.327636719,990.7356832,189.156264,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
604,-0.861694336,0.476806641,0.341430664,990.7356832,189.156264,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
605,-0.861694336,0.476806641,0.341430664,990.7521792,189.0164026,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
606,-0.869506836,0.451049805,0.316650391,990.7521792,189.0164026,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
607,-0.869506836,0.451049805,0.316650391,990.752154,189.0166165,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
608,-0.870117188,0.439086914,0.302978516,990.752154,189.0166165,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
609,-0.874511719,0.431396484,0.298706055,990.752154,189.0166165,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
610,-0.874511719,0.431396484,0.298706055,990.7635336,188.9201355,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
611,-0.878662109,0.427856445,0.289428711,990.7635336,188.9201355,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
612,-0.878540039,0.432495117,0.281982422,990.7635336,188.9201355,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
613,-0.878540039,0.432495117,0.281982422,990.7748721,188.8240043,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
614,-0.879516602,0.43359375,0.282592773,990.7748721,188.8240043,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
615,-0.879516602,0.43359375,0.282592773,990.78353,188.7506,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
616,-0.881958008,0.406982422,0.309082031,990.78353,188.7506,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
617,-0.881103516,0.396728516,0.322387695,990.78353,188.7506,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
618,-0.881103516,0.396728516,0.322387695,990.7927898,188.6720938,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
619,-0.876464844,0.41796875,0.299438477,990.7927898,188.6720938,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
620,-0.876464844,0.41796875,0.299438477,990.802809,188.5871496,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
621,-0.874267578,0.427856445,0.285644531,990.802809,188.5871496,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
622,-0.874389648,0.425170898,0.284301758,990.802809,188.5871496,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
623,-0.874389648,0.425170898,0.284301758,990.8098478,188.5274747,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
624,-0.879638672,0.426025391,0.284790039,990.8098478,188.5274747,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
625,-0.879638672,0.426025391,0.284790039,990.813157,188.4994191,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
626,-0.880981445,0.430541992,0.282958984,990.813157,188.4994191,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
627,-0.879516602,0.432739258,0.287353516,990.813157,188.4994191,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
628,-0.879516602,0.432739258,0.287353516,990.8215056,188.4286401,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
629,-0.874755859,0.43371582,0.283081055,990.8215056,188.4286401,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
630,-0.874755859,0.43371582,0.283081055,990.8396131,188.2751263,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
631,-0.870361328,0.428955078,0.277954102,990.8396131,188.2751263,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
632,-0.875732422,0.428710938,0.286010742,990.8396131,188.2751263,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
633,-0.875732422,0.428710938,0.286010742,990.8516246,188.1732952,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
634,-0.875732422,0.428710938,0.286010742,990.8516246,188.1732952,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
635,-0.879272461,0.431884766,0.289794922,990.8516246,188.1732952,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
636,-0.87878418,0.430175781,0.293579102,990.8516246,188.1732952,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
637,-0.87878418,0.430175781,0.293579102,990.860412,188.0987981,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
638,-0.878540039,0.425170898,0.293334961,990.860412,188.0987981,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
639,-0.878540039,0.425170898,0.293334961,990.8742959,187.9810955,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
640,-0.884643555,0.419799805,0.291015625,990.8742959,187.9810955,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
641,-0.885498047,0.416137695,0.290039063,990.8742959,187.9810955,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
642,-0.885498047,0.416137695,0.290039063,990.8862424,187.8798181,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
643,-0.88269043,0.415527344,0.284301758,990.8862424,187.8798181,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
644,-0.88269043,0.415527344,0.284301758,990.9002477,187.7610892,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
645,-0.909545898,0.404785156,0.27746582,990.9002477,187.7610892,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
646,-0.91796875,0.401855469,0.279541016,990.9002477,187.7610892,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
647,-0.91796875,0.401855469,0.279541016,990.9091739,187.6854181,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
648,-0.904052734,0.417236328,0.285644531,990.9091739,187.6854181,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
649,-0.904052734,0.417236328,0.285644531,990.920748,187.5873008,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
650,-0.892456055,0.423217773,0.284423828,990.920748,187.5873008,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
651,-0.879638672,0.427246094,0.286865234,990.920748,187.5873008,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
652,-0.879638672,0.427246094,0.286865234,990.927495,187.5301056,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
653,-0.879638672,0.427246094,0.286865234,990.927495,187.5301056,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
654,-0.882080078,0.434326172,0.290161133,990.927495,187.5301056,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
655,-0.882080078,0.434326172,0.290161133,990.939652,187.4270477,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
656,-0.880004883,0.430297852,0.288574219,990.939652,187.4270477,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
657,-0.877075195,0.426269531,0.291015625,990.939652,187.4270477,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
658,-0.877075195,0.426269531,0.291015625,990.9534497,187.3100836,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
659,-0.901733398,0.419189453,0.251464844,990.9534497,187.3100836,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
660,-0.912109375,0.41809082,0.235107422,990.9534497,187.3100836,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
661,-0.912109375,0.41809082,0.235107422,990.9552216,187.2950635,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
662,-0.884765625,0.426879883,0.265991211,990.9552216,187.2950635,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
663,-0.884765625,0.426879883,0.265991211,990.9655491,187.2075173,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
664,-0.877197266,0.432006836,0.275146484,990.9655491,187.2075173,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
665,-0.883056641,0.4375,0.283691406,990.9655491,187.2075173,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
666,-0.883056641,0.4375,0.283691406,990.9726155,187.1476157,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
667,-0.879516602,0.437988281,0.289672852,990.9726155,187.1476157,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
668,-0.879516602,0.437988281,0.289672852,990.9893406,187.0058393,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
669,-0.873657227,0.435058594,0.294555664,990.9893406,187.0058393,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
670,-0.87097168,0.432739258,0.291625977,990.9893406,187.0058393,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
671,-0.87097168,0.432739258,0.291625977,990.9911318,186.9906555,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
672,-0.87097168,0.432739258,0.291625977,990.9911318,186.9906555,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
673,-0.870727539,0.43371582,0.289306641,990.9911318,186.9906555,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
674,-0.870727539,0.43371582,0.289306641,991.0022101,186.8967483,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
675,-0.848754883,0.458129883,0.296508789,991.0022101,186.8967483,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
676,-0.835327148,0.467407227,0.29675293,991.0022101,186.8967483,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
677,-0.835327148,0.467407227,0.29675293,991.0066894,186.8587784,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
678,-0.850952148,0.451904297,0.292724609,991.0066894,186.8587784,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
679,-0.850952148,0.451904297,0.292724609,991.0096807,186.8334221,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
680,-0.859375,0.446777344,0.289794922,991.0096807,186.8334221,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
681,-0.866333008,0.436035156,0.287353516,991.0096807,186.8334221,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
682,-0.866333008,0.436035156,0.287353516,991.021066,186.7369133,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
683,-0.872802734,0.426879883,0.287231445,991.021066,186.7369133,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
684,-0.867431641,0.42578125,0.287231445,991.021066,186.7369133,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
685,-0.867431641,0.42578125,0.287231445,991.0447521,186.536138,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
686,-0.870117188,0.428344727,0.291381836,991.0447521,186.536138,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
687,-0.870117188,0.428344727,0.291381836,991.0588692,186.4164764,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
688,-0.912109375,0.414916992,0.282958984,991.0588692,186.4164764,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
689,-0.928466797,0.406616211,0.278930664,991.0588692,186.4164764,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
690,-0.928466797,0.406616211,0.278930664,991.0686933,186.333205,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
691,-0.907958984,0.413208008,0.287475586,991.0686933,186.333205,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
692,-0.907958984,0.413208008,0.287475586,991.0788312,186.2472738,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
693,-0.907958984,0.413208008,0.287475586,991.0788312,186.2472738,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
694,-0.894287109,0.416259766,0.287353516,991.0788312,186.2472738,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
695,-0.883666992,0.420776367,0.279907227,991.0788312,186.2472738,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
696,-0.883666992,0.420776367,0.279907227,991.084885,186.195961,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
697,-0.87878418,0.425048828,0.281738281,991.084885,186.195961,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
698,-0.87878418,0.425048828,0.281738281,991.0993379,186.0734568,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
699,-0.873291016,0.429077148,0.282592773,991.0993379,186.0734568,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
700,-0.877075195,0.437133789,0.280883789,991.0993379,186.0734568,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
701,-0.877075195,0.437133789,0.280883789,991.1116423,185.9691653,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
702,-0.861083984,0.448242188,0.26965332,991.1116423,185.9691653,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
703,-0.853637695,0.424316406,0.302978516,991.1116423,185.9691653,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
704,-0.853637695,0.424316406,0.302978516,991.118894,185.9077,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
705,-0.872070313,0.406860352,0.336181641,991.118894,185.9077,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.4
706,-0.872070313,0.406860352,0.336181641,991.1313924,185.8017659,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
707,-0.876464844,0.423706055,0.307983398,991.1313924,185.8017659,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
708,-0.872192383,0.435791016,0.295776367,991.1313924,185.8017659,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
709,-0.872192383,0.435791016,0.295776367,991.1413645,185.7172445,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
710,-0.868164063,0.438232422,0.294311523,991.1413645,185.7172445,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.5
711,-0.868164063,0.438232422,0.294311523,991.148273,185.6586901,121,0.016188364730156057,0.01782389731250649,0.02754492659095466,0,0.3
