x,y,z,pressure,altitude,HR
-1.005737305,0.318725586,-0.046630859,991.9811427,178.6019428,0
-1.005737305,0.318725586,-0.046630859,991.9771947,178.6353815,0
-1.001342773,0.325317383,-0.036376953,991.9771947,178.6353815,0
-0.998168945,0.319946289,-0.060668945,991.9771947,178.6353815,0
-0.998168945,0.319946289,-0.060668945,991.9726988,178.6734621,0
-0.995727539,0.315429688,-0.069946289,991.9726988,178.6734621,0
-0.990478516,0.313354492,-0.07434082,991.9726988,178.6734621,0
-0.990478516,0.313354492,-0.07434082,991.9673062,178.7191373,0
-0.990478516,0.313354492,-0.07434082,991.9673062,178.7191373,0
-0.983764648,0.313354492,-0.078369141,991.9673062,178.7191373,0
-0.983764648,0.313354492,-0.078369141,991.960285,178.7786073,0
-0.983764648,0.307128906,-0.084472656,991.960285,178.7786073,0
-0.9921875,0.301147461,-0.104980469,991.960285,178.7786073,0
-0.9921875,0.301147461,-0.104980469,991.9497647,178.8677154,0
-0.969970703,0.33581543,-0.061523438,991.9497647,178.8677154,0
-0.969970703,0.33581543,-0.061523438,991.9453934,178.9047407,0
-0.951293945,0.353027344,-0.0234375,991.9453934,178.9047407,0
-0.970703125,0.319458008,-0.0546875,991.9453934,178.9047407,0
-0.970703125,0.319458008,-0.0546875,991.9333859,179.0064473,0
-0.984985352,0.294311523,-0.076538086,991.9333859,179.0064473,0
-0.984985352,0.294311523,-0.076538086,991.9232512,179.0922915,0
-0.985351563,0.289916992,-0.096069336,991.9232512,179.0922915,0
-0.983520508,0.299316406,-0.100097656,991.9232512,179.0922915,0
-0.983520508,0.299316406,-0.100097656,991.9181709,179.1353229,0
-0.984741211,0.295410156,-0.099853516,991.9181709,179.1353229,0
-0.984741211,0.295410156,-0.099853516,991.9112342,179.1940798,0
-0.982177734,0.290405273,-0.100708008,991.9112342,179.1940798,0
-0.953857422,0.325683594,-0.051147461,991.9112342,179.1940798,0
-0.953857422,0.325683594,-0.051147461,991.9032273,179.2619016,0
-0.936523438,0.33581543,-0.032226563,991.9032273,179.2619016,0
-0.955444336,0.30090332,-0.075439453,991.9032273,179.2619016,0
-0.955444336,0.30090332,-0.075439453,991.8915061,179.3611865,0
-0.968505859,0.283691406,-0.096679688,991.8915061,179.3611865,0
-0.968505859,0.283691406,-0.096679688,991.8865725,179.4029767,0
-0.974609375,0.276611328,-0.102416992,991.8865725,179.4029767,0
-0.974243164,0.275390625,-0.096679688,991.8865725,179.4029767,0
-0.974243164,0.275390625,-0.096679688,991.8757593,179.4945707,0
-0.969970703,0.280029297,-0.094116211,991.8757593,179.4945707,0
-0.969970703,0.280029297,-0.094116211,991.8616978,179.6136815,0
-0.973144531,0.285400391,-0.099121094,991.8616978,179.6136815,0
-0.967407227,0.24609375,-0.125366211,991.8616978,179.6136815,0
-0.967407227,0.24609375,-0.125366211,991.8524566,179.6919624,0
-0.960571289,0.226806641,-0.137695313,991.8524566,179.6919624,0
-0.960571289,0.226806641,-0.137695313,991.8396271,179.8006392,0
